거래금액,전용면적,년,면적당금
"100,000",111.38,201801,897.83
"195,000",120.8233,201801,1613.93
"210,000",120.8233,201801,1738.08
"90,000",119.25,201801,754.72
"286,000",174.67,201801,1637.37
"215,000",141.381,201801,1520.71
"228,000",163.567,201801,1393.92
"132,000",122.07,201801,1081.35
"139,000",59.4,201802,2340.07
"140,000",176.03,201802,795.32
"32,900",43.58,201802,754.93
"175,000",84.87,201802,2061.98
"60,000",84.85,201802,707.13
"77,500",84.18,201802,920.65
"170,000",84.991,201802,2000.21
"89,500",125.11,201802,715.37
"127,500",176.03,201802,724.31
"68,000",84.93,201802,800.66
"62,000",59.96,201802,1034.02
"151,000",70.98,201802,2127.36
"150,000",80.87,201802,1854.83
"78,000",100.8,201802,773.81
"29,800",20.17,201802,1477.44
"200,000",157.37,201802,1270.89
"170,000",116.285,201802,1461.93
"134,500",59.53,201802,2259.37
"20,000",24,201802,833.33
"28,500",30.03,201802,949.05
"35,000",36.19,201802,967.12
"29,200",30.03,201802,972.36
"90,000",108.23,201802,831.56
"84,000",84.83,201802,990.22
"154,500",92.6232,201802,1668.05
"70,000",122.45,201802,571.66
"194,000",144.011,201802,1347.12
