거래금액,전용면적,년,,,,,,,,
"46,100",59.9694,202102,,,,,,,,
"49,950",84.917,202102,,,,,,,,
"48,000",84.9232,202102,,,,,,,,
"48,000",84.9232,202102,,,,,,,,
"13,400",38.64,202102,,,,,,,,
"58,500",84.9724,202102,,,,,,,,
"139,000",182.9672,202102,,,,,,,,
"139,000",182.9672,202102,,,,,,,,
"70,000",84.9796,202102,,,,,,,,
"49,500",84.725,202102,,,,,,,,
"38,000",59.9694,202102,,,,,,,,
"34,000",84.91,202102,,,,,,,,
"14,950",66.45,202102,,,,,,,,
"25,000",71.39,202102,,,,,,,,
"12,900",54.78,202102,,,,,,,,
"39,800",84.3191,202102,,,,,,,,
"39,500",84.898,202102,,,,,,,,
"28,700",84.91,202102,,,,,,,,
"39,800",84.3191,202102,,,,,,,,
"30,000",84.97,202102,,,,,,,,
"39,800",84.3191,202102,,,,,,,,
"33,800",59.99,202102,,,,,,,,
"22,000",59.985,202102,,,,,,,,
"30,800",84.885,202102,,,,,,,,
"21,600",56.06,202102,,,,,,,,
"39,800",84.3191,202102,,,,,,,,
"39,800",84.3191,202102,,,,,,,,
"36,400",116.935,202102,,,,,,,,
"41,500",74.23,202102,,,,,,,,
"52,700",84.77,202102,,,,,,,,
"44,000",72.25,202102,,,,,,,,
"44,500",72.25,202102,,,,,,,,
"21,500",73.21,202102,,,,,,,,
"10,500",38.64,202102,,,,,,,,
"14,500",43.25,202102,,,,,,,,
"45,000",84.99,202102,,,,,,,,
"10,000",38.64,202102,,,,,,,,
"10,000",38.64,202102,,,,,,,,
"24,700",115.75,202102,,,,,,,,
"40,000",69.43,202102,,,,,,,,
"9,500",44.94,202102,,,,,,,,
"11,200",38.64,202102,,,,,,,,
"35,000",84.91,202102,,,,,,,,
"26,500",59.914,202102,,,,,,,,
"24,000",59.914,202102,,,,,,,,
"35,000",84.91,202102,,,,,,,,
"39,700",59.895,202103,,,,,,,,
"51,900",84.95,202103,,,,,,,,
"72,000",127.31,202103,,,,,,,,
"53,000",84.88,202103,,,,,,,,
"14,900",69.26,202103,,,,,,,,
"22,800",55.6125,202103,,,,,,,,
"39,000",104.46,202103,,,,,,,,
"22,500",59.9585,202103,,,,,,,,
"34,900",84.94,202103,,,,,,,,
"31,200",84.94,202103,,,,,,,,
"39,000",104.46,202103,,,,,,,,
"31,500",84.89,202103,,,,,,,,
"12,500",42.9,202103,,,,,,,,
"11,500",42.9,202103,,,,,,,,
"12,000",37.67,202103,,,,,,,,
"12,700",37.67,202103,,,,,,,,
"31,500",84.89,202103,,,,,,,,
"14,800",49.44,202103,,,,,,,,
"12,500",37.67,202103,,,,,,,,
"23,200",59.99,202103,,,,,,,,
"31,900",84.98,202103,,,,,,,,
"32,500",84.98,202103,,,,,,,,
"23,900",59.95,202103,,,,,,,,
"23,200",59.99,202103,,,,,,,,
"17,000",56.345,202103,,,,,,,,
"15,090",59.95,202103,,,,,,,,
"21,800",59.95,202103,,,,,,,,
"34,000",84.98,202103,,,,,,,,
"42,000",134.68,202103,,,,,,,,
"19,400",59.95,202103,,,,,,,,
"29,300",84.98,202103,,,,,,,,
"19,500",59.98,202103,,,,,,,,
"19,850",59.99,202103,,,,,,,,
"19,800",59.99,202103,,,,,,,,
"28,600",84.98,202103,,,,,,,,
"31,000",85,202103,,,,,,,,
"28,500",84.98,202103,,,,,,,,
"28,800",73.36,202103,,,,,,,,
"17,800",56.345,202103,,,,,,,,
"43,000",115.46,202103,,,,,,,,
"14,800",49.26,202103,,,,,,,,
"19,700",59.96,202103,,,,,,,,
"17,700",59.99,202103,,,,,,,,
"16,500",49.76,202103,,,,,,,,
"18,200",59.95,202103,,,,,,,,
"37,500",84.96,202103,,,,,,,,
"16,600",59.99,202103,,,,,,,,
"17,300",59.99,202103,,,,,,,,
"32,500",73.36,202103,,,,,,,,
"18,900",59.95,202103,,,,,,,,
"30,000",84.95,202103,,,,,,,,
"19,600",59.98,202103,,,,,,,,
"19,300",59.99,202103,,,,,,,,
"26,700",84.98,202103,,,,,,,,
"29,300",84.99,202103,,,,,,,,
"43,000",134.94,202103,,,,,,,,
"20,900",59.98,202103,,,,,,,,
"20,200",59.95,202103,,,,,,,,
"30,500",84.99,202103,,,,,,,,
"19,800",59.98,202103,,,,,,,,
"18,500",59.95,202103,,,,,,,,
"20,700",59.99,202103,,,,,,,,
"16,500",59.95,202103,,,,,,,,
"18,700",59.96,202103,,,,,,,,
"32,700",84.99,202103,,,,,,,,
"29,900",84.99,202103,,,,,,,,
"31,300",84.99,202103,,,,,,,,
"15,250",49.26,202103,,,,,,,,
"17,800",56.345,202103,,,,,,,,
"18,800",59.96,202103,,,,,,,,
"19,900",59.95,202103,,,,,,,,
"33,000",84.98,202103,,,,,,,,
"24,000",84.98,202103,,,,,,,,
"33,000",85,202103,,,,,,,,
