거래금액,전용면적,년,,,,,,,,
"41,000",84.77,202102,,,,,,,,
"32,800",59.7601,202102,,,,,,,,
"33,000",77.67,202102,,,,,,,,
"25,800",59.96,202102,,,,,,,,
"8,500",60.32,202102,,,,,,,,
"32,800",59.9675,202102,,,,,,,,
"41,800",84.98,202102,,,,,,,,
"34,000",76.56,202102,,,,,,,,
"18,000",49.95,202102,,,,,,,,
"24,000",58.59,202102,,,,,,,,
"12,000",35.53,202102,,,,,,,,
"59,000",84.9749,202102,,,,,,,,
"16,500",36.33,202102,,,,,,,,
"30,500",49.96,202102,,,,,,,,
"29,180",39.9957,202102,,,,,,,,
"49,900",84.9446,202102,,,,,,,,
"28,300",49.96,202102,,,,,,,,
"27,000",53.246,202102,,,,,,,,
"130,000",126.9004,202102,,,,,,,,
"30,500",53.25,202102,,,,,,,,
"14,400",58.77,202102,,,,,,,,
"30,450",39.9957,202102,,,,,,,,
"29,820",39.9957,202102,,,,,,,,
"27,910",39.9957,202102,,,,,,,,
"95,000",109.14,202102,,,,,,,,
"19,000",84.9,202102,,,,,,,,
"15,900",76.78,202102,,,,,,,,
"8,700",50.4,202102,,,,,,,,
"23,800",111.8,202102,,,,,,,,
"15,200",59.955,202102,,,,,,,,
"10,600",59.62,202102,,,,,,,,
"9,800",55.02,202102,,,,,,,,
"15,700",84.93,202102,,,,,,,,
"11,700",59.62,202102,,,,,,,,
"7,100",55.02,202102,,,,,,,,
"21,500",59.6054,202102,,,,,,,,
"23,000",58.59,202102,,,,,,,,
"11,500",65.25,202102,,,,,,,,
"10,500",55.02,202102,,,,,,,,
"9,500",61.61,202102,,,,,,,,
"10,500",58.675,202102,,,,,,,,
"11,300",58.96,202102,,,,,,,,
"26,400",43.9,202102,,,,,,,,
"10,500",53.54,202102,,,,,,,,
"87,800",84.8531,202102,,,,,,,,
"129,500",100.945,202102,,,,,,,,
"11,000",59.64,202102,,,,,,,,
"9,600",53.65,202102,,,,,,,,
"12,000",59.62,202102,,,,,,,,
"27,800",84.19,202102,,,,,,,,
"22,500",83.76,202102,,,,,,,,
"31,000",40.13,202102,,,,,,,,
"28,600",49.96,202102,,,,,,,,
"13,000",70.57,202102,,,,,,,,
"16,700",84.93,202102,,,,,,,,
"10,500",59.62,202102,,,,,,,,
"18,800",59.6054,202102,,,,,,,,
"13,400",84.64,202102,,,,,,,,
"6,850",55.82,202102,,,,,,,,
"33,000",40.13,202102,,,,,,,,
"14,400",84.64,202102,,,,,,,,
"133,000",100.945,202102,,,,,,,,
"28,500",49.96,202102,,,,,,,,
"10,400",36.29,202102,,,,,,,,
"13,800",65.45,202102,,,,,,,,
"11,000",82.69,202102,,,,,,,,
"33,000",40.13,202102,,,,,,,,
"9,250",49.95,202102,,,,,,,,
"8,500",57.9,202102,,,,,,,,
"57,000",84.9926,202102,,,,,,,,
"29,700",49.96,202102,,,,,,,,
"15,500",74.1,202102,,,,,,,,
"29,800",76.0621,202102,,,,,,,,
"56,000",84.9926,202102,,,,,,,,
"23,000",70.89,202102,,,,,,,,
"16,500",50.31,202102,,,,,,,,
"14,990",59.67,202102,,,,,,,,
"103,500",84.6389,202102,,,,,,,,
