거래금액,전용면적,년,면적당금
"84,000",84.94,202002,988.93
"63,500",84.59,202002,750.68
"45,000",59.58,202002,755.29
"65,000",84.87,202002,765.88
"53,000",84.95,202002,623.9
"70,000",113.67,202002,615.82
"59,000",115.93,202002,508.93
"37,900",59.64,202002,635.48
"56,500",59.92,202002,942.92
"85,000",143.51,202002,592.29
"76,000",117.16,202002,648.69
"56,700",68.13,202002,832.23
"70,500",114.93,202002,613.42
"66,000",132.96,202002,496.39
"69,000",132.96,202002,518.95
"56,000",84.87,202002,659.83
"63,500",84.87,202002,748.2
"84,000",84.94,202002,988.93
"67,500",84.92,202002,794.87
"65,000",84.817,202002,766.36
"56,500",59.52,202002,949.26
"79,500",80.54,202002,987.09
"76,900",80.54,202002,954.81
"83,500",152.25,202002,548.44
"70,000",114.66,202002,610.5
"67,500",84.92,202002,794.87
"80,900",84.94,202002,952.44
"63,000",84.98,202002,741.35
"65,300",84.98,202002,768.42
"76,000",84.97,202002,894.43
"64,000",59.99,202002,1066.84
"59,000",84.68,202002,696.74
"71,700",59.84,202002,1198.2
"75,000",117.16,202002,640.15
"57,000",68.13,202002,836.64
"52,500",59.4,202002,883.84
"93,000",84.8778,202002,1095.69
"82,000",84.9594,202002,965.17
"71,000",84.98,202002,835.49
"71,000",84.98,202002,835.49
"82,800",115.51,202002,716.82
"55,000",59.79,202002,919.89
"51,000",59.4,202002,858.59
"88,500",132.43,202002,668.28
"69,000",113.67,202002,607.02
"27,000",51.47,202002,524.58
"71,000",59.9342,202002,1184.63
"48,000",59.58,202002,805.64
"55,500",68.13,202002,814.62
"52,500",59.4,202002,883.84
"55,500",59.79,202002,928.25
"72,000",59.5,202002,1210.08
"64,800",84.59,202002,766.05
"70,000",84.87,202002,824.79
"58,500",68.13,202002,858.65
"47,000",59.58,202002,788.86
"46,900",59.58,202002,787.18
"75,000",114.97,202002,652.34
"44,700",58.59,202002,762.93
"44,000",58.59,202002,750.98
"66,700",84.87,202002,785.91
"46,000",58.59,202002,785.12
"91,700",125.043,202002,733.35
"81,500",84.958,202002,959.3
"21,500",14.01,202002,1534.62
"72,000",84.95,202002,847.56
"56,750",59.91,202002,947.25
"72,000",84.95,202002,847.56
"63,000",59.91,202002,1051.58
"70,000",59.96,202002,1167.44
"69,400",84.71,202002,819.27
"81,000",114.65,202002,706.5
"58,000",56.83,202002,1020.59
"70,000",84.84,202002,825.08
"72,000",84.83,202002,848.76
"64,000",59.95,202002,1067.56
"63,000",59.95,202002,1050.88
"83,400",114.86,202002,726.1
"72,500",84.83,202002,854.65
"72,000",84.83,202002,848.76
"53,500",56.83,202002,941.4
"74,300",84.83,202002,875.87
"104,000",84.94,202002,1224.39
"79,500",114.84,202002,692.27
"44,000",110.38,202002,398.62
"71,700",84.8681,202002,844.84
"72,700",84.8681,202002,856.62
"73,000",114.926,202002,635.19
"60,600",59.6983,202002,1015.1
"60,600",59.6983,202002,1015.1
"17,500",42.61,202002,410.7
"59,000",98.04,202002,601.8
"18,800",61.29,202002,306.74
"76,000",117.169,202002,648.64
"64,900",45.81,202002,1416.72
"86,000",59.87,202002,1436.45
"68,900",45.81,202002,1504.04
"95,000",84.96,202002,1118.17
"96,500",84.96,202002,1135.83
"87,500",59.81,202002,1462.97
"87,000",59.19,202002,1469.84
"85,500",59.81,202002,1429.53
"84,500",59.87,202002,1411.39
"72,000",45.81,202002,1571.71
"86,500",59.81,202002,1446.25
"69,000",45.81,202002,1506.22
"100,000",84.99,202002,1176.61
"51,200",84.9,202002,603.06
"89,700",72.97,202002,1229.27
"53,000",84.9,202002,624.26
"53,000",84.9,202002,624.26
"72,000",45.81,202002,1571.71
"80,800",59.81,202002,1350.94
"104,750",84.99,202002,1232.5
"70,000",45.81,202002,1528.05
"83,500",84.774,202002,984.97
"82,500",84.3,202002,978.65
"65,500",59.49,202002,1101.03
"48,700",59.59,202002,817.25
"45,000",59.9627,202002,750.47
"59,000",84.97,202002,694.36
"57,000",84.88,202002,671.54
"56,500",85,202002,664.71
"67,500",84.92,202002,794.87
"48,000",94.59,202002,507.45
"61,500",84.98,202002,723.7
"50,000",84.94,202002,588.65
"38,500",59.9,202002,642.74
"60,000",84.88,202002,706.88
"57,000",84.98,202002,670.75
"52,900",59.8188,202002,884.34
"53,000",84.96,202002,623.82
"38,700",59.88,202002,646.29
"34,960",59.42,202002,588.35
"52,500",114.6,202002,458.12
"60,000",84.823,202002,707.36
"38,000",59.88,202002,634.6
"47,000",84.09,202002,558.92
"42,500",81.09,202002,524.11
"63,500",84.65,202002,750.15
"37,400",59.88,202002,624.58
"50,000",84.99,202002,588.3
"37,900",59.88,202002,632.93
"34,500",59.42,202002,580.61
"38,800",59.88,202002,647.96
"37,300",45.77,202002,814.94
"72,500",84.09,202002,862.17
"59,700",114.75,202002,520.26
"36,500",59.88,202002,609.55
"38,000",59.42,202002,639.52
"42,000",59.42,202002,706.83
"49,500",84.19,202002,587.96
"26,200",43.11,202002,607.75
"48,000",84.19,202002,570.14
"43,000",52.88,202002,813.16
"60,000",84.98,202002,706.05
"54,300",84.49,202002,642.68
"70,000",114.93,202002,609.07
"49,300",84.09,202002,586.28
"38,900",59.88,202002,649.63
"47,000",84.09,202002,558.92
"36,000",59.42,202002,605.86
"51,000",84.99,202002,600.07
"50,000",63.4,202002,788.64
"44,900",114.84,202002,390.98
